scheme,scn_id,fault_bus,fault_type,r_fault,load_lvl,pv_pen,hpt_bus,survive,iq,reactive,Vn,limit,kvar,gate,recover,frt_pass,v_load,vdc_min,vdc_max,se_d,connect,Vp,se_q,iq_ref
C10,12,30,1ph_g,30.0,1.0,0.6,33,True,0.0432,True,0.0549,True,17.2796,asym,True,True,0.8889,0.9934,1.0,-0.0642,True,0.8889,-0.0055,0.0166
C10,13,9,1ph_g,3.0,1.0,0.3,4,True,0.0127,True,0.0379,True,5.0836,normal,True,True,0.9419,0.9385,1.0,0.0275,True,0.9419,-0.0164,0.0
C10,13,9,1ph_g,3.0,1.0,0.3,7,True,0.0874,True,0.1083,True,34.9708,asym,True,True,0.8532,0.9752,1.0,-0.0704,True,0.8532,-0.0331,0.0702
C10,13,9,1ph_g,3.0,1.0,0.3,10,True,0.2325,True,0.2223,True,93.0177,asym,True,True,0.7266,0.9433,1.0,-0.0558,True,0.7266,-0.0622,0.2601
C10,13,9,1ph_g,3.0,1.0,0.3,14,True,0.2334,True,0.2195,True,93.3487,asym,True,True,0.7238,0.9432,1.0,-0.0556,True,0.7238,-0.062,0.2643
C10,13,9,1ph_g,3.0,1.0,0.3,17,True,0.2333,True,0.2181,True,93.3251,asym,True,True,0.7235,0.9432,1.0,-0.0556,True,0.7235,-0.062,0.2648
C10,13,9,1ph_g,3.0,1.0,0.3,21,True,0.0157,True,0.0037,True,6.2971,normal,True,True,0.9898,0.9529,1.0,0.0233,True,0.9898,-0.0031,0.0
C10,13,9,1ph_g,3.0,1.0,0.3,24,True,0.0125,True,0.0236,True,5.0043,normal,True,True,0.9526,0.9413,1.0,0.0267,True,0.9526,-0.0138,0.0
C10,13,9,1ph_g,3.0,1.0,0.3,28,True,0.0803,True,0.0924,True,32.1258,asym,True,True,0.8547,0.9783,1.0,-0.069,True,0.8547,-0.0284,0.068
C10,13,9,1ph_g,3.0,1.0,0.3,31,True,0.0972,True,0.0941,True,38.8725,asym,True,True,0.84,0.9726,1.0,-0.0706,True,0.84,-0.0364,0.09
C10,13,9,1ph_g,3.0,1.0,0.3,33,True,0.0984,True,0.0943,True,39.3463,asym,True,True,0.8391,0.9723,1.0,-0.0707,True,0.8391,-0.0367,0.0914
C10,14,14,1ph_g,30.0,0.7,0.6,4,True,0.0149,True,0.0088,True,5.9565,normal,True,True,0.9803,0.9508,1.0,0.0239,True,0.9803,-0.0052,0.0
C10,14,14,1ph_g,30.0,0.7,0.6,7,True,0.0125,True,0.0254,True,4.9985,normal,True,True,0.9538,0.9418,1.0,0.0266,True,0.9538,-0.0133,0.0
C10,14,14,1ph_g,30.0,0.7,0.6,10,True,0.0136,True,0.0636,True,5.4451,normal,True,True,0.9105,0.9325,1.0,0.0289,True,0.9105,-0.0229,0.0
C10,14,14,1ph_g,30.0,0.7,0.6,14,True,0.0536,True,0.0906,True,21.4306,asym,True,True,0.8833,0.9884,1.0,-0.0675,True,0.8833,-0.0135,0.0251
C10,14,14,1ph_g,30.0,0.7,0.6,17,True,0.0549,True,0.0908,True,21.9435,asym,True,True,0.8816,0.9879,1.0,-0.0676,True,0.8816,-0.0142,0.0276
C10,14,14,1ph_g,30.0,0.7,0.6,21,True,0.0161,True,0.0009,True,6.4298,normal,True,True,0.9961,0.9538,1.0,0.0231,True,0.9961,-0.002,0.0
C10,14,14,1ph_g,30.0,0.7,0.6,24,True,0.0151,True,0.0055,True,6.0308,normal,True,True,0.981,0.951,1.0,0.0238,True,0.981,-0.0052,0.0
C10,14,14,1ph_g,30.0,0.7,0.6,28,True,0.0125,True,0.0212,True,5.0139,normal,True,True,0.9503,0.9404,1.0,0.027,True,0.9503,-0.0147,0.0
C10,14,14,1ph_g,30.0,0.7,0.6,31,True,0.0126,True,0.0213,True,5.0459,normal,True,True,0.9431,0.9381,1.0,0.0276,True,0.9431,-0.0168,0.0
C10,14,14,1ph_g,30.0,0.7,0.6,33,True,0.0126,True,0.0213,True,5.0482,normal,True,True,0.9426,0.938,1.0,0.0276,True,0.9426,-0.0169,0.0
C10,15,22,1ph_g,1.0,1.0,0.3,4,True,0.0139,True,0.0072,True,5.5601,normal,True,True,0.9714,0.9473,1.0,0.0249,True,0.9714,-0.0085,0.0
C10,15,22,1ph_g,1.0,1.0,0.3,7,True,0.0126,True,0.0074,True,5.0501,normal,True,True,0.9456,0.9381,1.0,0.0275,True,0.9456,-0.0171,0.0
C10,15,22,1ph_g,1.0,1.0,0.3,10,True,0.0129,True,0.0076,True,5.1752,normal,True,True,0.924,0.9326,1.0,0.029,True,0.924,-0.0223,0.0
C10,15,22,1ph_g,1.0,1.0,0.3,14,True,0.0131,True,0.0076,True,5.2426,normal,True,True,0.9148,0.9314,1.0,0.0292,True,0.9148,-0.0239,0.0
C10,15,22,1ph_g,1.0,1.0,0.3,17,True,0.0132,True,0.0077,True,5.2821,normal,True,True,0.9108,0.9311,1.0,0.0293,True,0.9108,-0.0243,0.0
C10,15,22,1ph_g,1.0,1.0,0.3,21,True,0.1832,True,0.2012,True,73.263,asym,True,True,0.7943,0.9518,1.0,-0.0629,True,0.7943,-0.0595,0.1585
C10,15,22,1ph_g,1.0,1.0,0.3,24,True,0.0135,True,0.0072,True,5.3948,normal,True,True,0.9683,0.9459,1.0,0.0253,True,0.9683,-0.0098,0.0
C10,15,22,1ph_g,1.0,1.0,0.3,28,True,0.0128,True,0.0075,True,5.1126,normal,True,True,0.9346,0.9349,1.0,0.0284,True,0.9346,-0.02,0.0
C10,15,22,1ph_g,1.0,1.0,0.3,31,True,0.013,True,0.0076,True,5.2009,normal,True,True,0.9206,0.9321,1.0,0.0291,True,0.9206,-0.023,0.0
C10,15,22,1ph_g,1.0,1.0,0.3,33,True,0.013,True,0.0076,True,5.2072,normal,True,True,0.9196,0.9319,1.0,0.0291,True,0.9196,-0.0231,0.0
C10,16,14,1ph_g,10.0,0.7,0.0,4,True,0.0129,True,0.0174,True,5.1747,normal,True,True,0.9666,0.9455,1.0,0.0255,True,0.9666,-0.0099,0.0
C10,16,14,1ph_g,10.0,0.7,0.0,7,True,0.0133,True,0.0497,True,5.337,normal,True,True,0.9193,0.933,1.0,0.0288,True,0.9193,-0.0222,0.0
C10,16,14,1ph_g,10.0,0.7,0.0,10,True,0.1167,True,0.1233,True,46.6671,asym,True,True,0.8353,0.9683,1.0,-0.0717,True,0.8353,-0.041,0.0971
C10,16,14,1ph_g,10.0,0.7,0.0,14,True,0.1863,True,0.1749,True,74.5129,asym,True,True,0.7826,0.9513,1.0,-0.0625,True,0.7826,-0.0593,0.1761
C10,16,14,1ph_g,10.0,0.7,0.0,17,True,0.1873,True,0.1743,True,74.9098,asym,True,True,0.7816,0.9512,1.0,-0.0624,True,0.7816,-0.0593,0.1776
C10,16,14,1ph_g,10.0,0.7,0.0,21,True,0.0159,True,0.0017,True,6.3741,normal,True,True,0.9931,0.9534,1.0,0.0232,True,0.9931,-0.0025,0.0
C10,16,14,1ph_g,10.0,0.7,0.0,24,True,0.0137,True,0.0108,True,5.4902,normal,True,True,0.9709,0.9472,1.0,0.0249,True,0.9709,-0.0085,0.0
C10,16,14,1ph_g,10.0,0.7,0.0,28,True,0.0134,True,0.042,True,5.3409,normal,True,True,0.9157,0.9324,1.0,0.0289,True,0.9157,-0.0229,0.0
C10,16,14,1ph_g,10.0,0.7,0.0,31,True,0.0136,True,0.0425,True,5.441,normal,True,True,0.9045,0.9318,1.0,0.029,True,0.9045,-0.0238,0.0
C10,16,14,1ph_g,10.0,0.7,0.0,33,True,0.0136,True,0.0425,True,5.449,normal,True,True,0.9037,0.9318,1.0,0.029,True,0.9037,-0.0237,0.0
C10,17,22,1ph_g,0.3,1.0,0.6,4,True,0.0141,True,0.0081,True,5.6552,normal,True,True,0.9735,0.9482,1.0,0.0246,True,0.9735,-0.0077,0.0
C10,17,22,1ph_g,0.3,1.0,0.6,7,True,0.0126,True,0.0082,True,5.0265,normal,True,True,0.9511,0.9399,1.0,0.027,True,0.9511,-0.0154,0.0
C10,17,22,1ph_g,0.3,1.0,0.6,10,True,0.0128,True,0.0084,True,5.1148,normal,True,True,0.9336,0.9347,1.0,0.0285,True,0.9336,-0.0202,0.0
C10,17,22,1ph_g,0.3,1.0,0.6,14,True,0.0129,True,0.0084,True,5.1575,normal,True,True,0.9259,0.9331,1.0,0.0289,True,0.9259,-0.0218,0.0
C10,17,22,1ph_g,0.3,1.0,0.6,17,True,0.013,True,0.0085,True,5.1917,normal,True,True,0.9226,0.9324,1.0,0.0291,True,0.9226,-0.0226,0.0
C10,17,22,1ph_g,0.3,1.0,0.6,21,True,0.211,True,0.2261,True,84.4155,asym,True,True,0.7695,0.947,1.0,-0.0594,True,0.7695,-0.062,0.1958
C10,17,22,1ph_g,0.3,1.0,0.6,24,True,0.0137,True,0.0081,True,5.4829,normal,True,True,0.9701,0.9468,1.0,0.025,True,0.9701,-0.009,0.0
C10,17,22,1ph_g,0.3,1.0,0.6,28,True,0.0127,True,0.0083,True,5.0711,normal,True,True,0.9416,0.9369,1.0,0.0278,True,0.9416,-0.0182,0.0
C10,17,22,1ph_g,0.3,1.0,0.6,31,True,0.0128,True,0.0085,True,5.1324,normal,True,True,0.9296,0.9338,1.0,0.0287,True,0.9296,-0.021,0.0
C10,17,22,1ph_g,0.3,1.0,0.6,33,True,0.0128,True,0.0085,True,5.1372,normal,True,True,0.9288,0.9337,1.0,0.0288,True,0.9288,-0.0212,0.0
C10,19,3,1ph_g,3.0,0.7,0.3,4,True,0.0131,True,0.0608,True,5.2596,normal,True,True,0.9299,0.9355,1.0,0.0282,True,0.9299,-0.0196,0.0
C10,19,3,1ph_g,3.0,0.7,0.3,7,True,0.0135,True,0.0617,True,5.4184,normal,True,True,0.9129,0.9326,1.0,0.0288,True,0.9129,-0.0228,0.0
C10,19,3,1ph_g,3.0,0.7,0.3,10,True,0.0403,True,0.0625,True,16.1362,asym,True,True,0.8992,0.994,1.0,-0.0643,True,0.8992,-0.0049,0.0012
C10,19,3,1ph_g,3.0,0.7,0.3,14,True,0.0424,True,0.0629,True,16.9651,asym,True,True,0.8934,0.9933,1.0,-0.0646,True,0.8934,-0.0058,0.0099
C10,19,3,1ph_g,3.0,0.7,0.3,17,True,0.0435,True,0.0631,True,17.4171,asym,True,True,0.8909,0.9929,1.0,-0.0647,True,0.8909,-0.0063,0.0136
C10,19,3,1ph_g,3.0,0.7,0.3,21,True,0.0154,True,0.0096,True,6.1669,normal,True,True,0.9869,0.9525,1.0,0.0234,True,0.9869,-0.0035,0.0
C10,19,3,1ph_g,3.0,0.7,0.3,24,True,0.0132,True,0.061,True,5.2829,normal,True,True,0.9274,0.9348,1.0,0.0284,True,0.9274,-0.0203,0.0
C10,19,3,1ph_g,3.0,0.7,0.3,28,True,0.0137,True,0.0618,True,5.4884,normal,True,True,0.9054,0.9322,1.0,0.0289,True,0.9054,-0.0232,0.0
C10,19,3,1ph_g,3.0,0.7,0.3,31,True,0.0413,True,0.0622,True,16.5085,asym,True,True,0.8962,0.9937,1.0,-0.0644,True,0.8962,-0.0053,0.0057
C10,19,3,1ph_g,3.0,0.7,0.3,33,True,0.0415,True,0.0623,True,16.5931,asym,True,True,0.8956,0.9936,1.0,-0.0644,True,0.8956,-0.0054,0.0066
C10,20,6,1ph_g,1.0,0.7,0.6,4,True,0.0511,True,0.1008,True,20.4539,asym,True,True,0.8903,0.9889,1.0,-0.0679,True,0.8903,-0.0129,0.0146
C10,20,6,1ph_g,1.0,0.7,0.6,7,True,0.2251,True,0.2393,True,90.0453,asym,True,True,0.7479,0.9445,1.0,-0.0573,True,0.7479,-0.0628,0.2281
C10,20,6,1ph_g,1.0,0.7,0.6,10,True,0.2212,True,0.2306,True,88.4635,asym,True,True,0.7529,0.9452,1.0,-0.0576,True,0.7529,-0.0625,0.2207
C10,20,6,1ph_g,1.0,0.7,0.6,14,True,0.2196,True,0.2273,True,87.833,asym,True,True,0.7548,0.9455,1.0,-0.0578,True,0.7548,-0.0624,0.2178
C10,20,6,1ph_g,1.0,0.7,0.6,17,True,0.2183,True,0.2256,True,87.3299,asym,True,True,0.7566,0.9457,1.0,-0.0579,True,0.7566,-0.0623,0.2151
C10,20,6,1ph_g,1.0,0.7,0.6,21,True,0.0154,True,0.0098,True,6.1729,normal,True,True,0.9873,0.9526,1.0,0.0234,True,0.9873,-0.0034,0.0
C10,20,6,1ph_g,1.0,0.7,0.6,24,True,0.0133,True,0.0625,True,5.3119,normal,True,True,0.9251,0.9344,1.0,0.0285,True,0.9251,-0.0208,0.0
C10,20,6,1ph_g,1.0,0.7,0.6,28,True,0.2253,True,0.2362,True,90.1208,asym,True,True,0.7466,0.9445,1.0,-0.0571,True,0.7466,-0.0627,0.2302
C10,20,6,1ph_g,1.0,0.7,0.6,31,True,0.2239,True,0.2308,True,89.5666,asym,True,True,0.7476,0.9448,1.0,-0.0572,True,0.7476,-0.0625,0.2286
C10,20,6,1ph_g,1.0,0.7,0.6,33,True,0.2235,True,0.2303,True,89.3901,asym,True,True,0.7483,0.9449,1.0,-0.0573,True,0.7483,-0.0625,0.2276
C10,21,3,1ph_g,30.0,1.0,0.3,4,True,0.014,True,0.0071,True,5.5925,normal,True,True,0.972,0.9476,1.0,0.0248,True,0.972,-0.0083,0.0
C10,21,3,1ph_g,30.0,1.0,0.3,7,True,0.0126,True,0.0073,True,5.0465,normal,True,True,0.9462,0.9383,1.0,0.0275,True,0.9462,-0.017,0.0
C10,21,3,1ph_g,30.0,1.0,0.3,10,True,0.0129,True,0.0074,True,5.1679,normal,True,True,0.9246,0.9328,1.0,0.029,True,0.9246,-0.0221,0.0
C10,21,3,1ph_g,30.0,1.0,0.3,14,True,0.0131,True,0.0075,True,5.237,normal,True,True,0.9154,0.9314,1.0,0.0292,True,0.9154,-0.0238,0.0
C10,21,3,1ph_g,30.0,1.0,0.3,17,True,0.0132,True,0.0075,True,5.2729,normal,True,True,0.9114,0.9311,1.0,0.0293,True,0.9114,-0.0243,0.0
C10,21,3,1ph_g,30.0,1.0,0.3,21,True,0.0159,True,0.0011,True,6.37,normal,True,True,0.9924,0.9532,1.0,0.0232,True,0.9924,-0.0027,0.0
C10,21,3,1ph_g,30.0,1.0,0.3,24,True,0.0136,True,0.0072,True,5.4284,normal,True,True,0.9689,0.9462,1.0,0.0252,True,0.9689,-0.0096,0.0
C10,21,3,1ph_g,30.0,1.0,0.3,28,True,0.0128,True,0.0073,True,5.1106,normal,True,True,0.9352,0.9351,1.0,0.0284,True,0.9352,-0.0199,0.0
C10,21,3,1ph_g,30.0,1.0,0.3,31,True,0.013,True,0.0074,True,5.1959,normal,True,True,0.9213,0.9321,1.0,0.0291,True,0.9213,-0.0229,0.0
C10,21,3,1ph_g,30.0,1.0,0.3,33,True,0.013,True,0.0074,True,5.2022,normal,True,True,0.9203,0.932,1.0,0.0291,True,0.9203,-0.023,0.0
C10,22,9,1ph_g,30.0,1.0,0.3,4,True,0.0135,True,0.0098,True,5.4142,normal,True,True,0.9692,0.9465,1.0,0.0252,True,0.9692,-0.0093,0.0
C10,22,9,1ph_g,30.0,1.0,0.3,7,True,0.0129,True,0.028,True,5.1714,normal,True,True,0.9296,0.9344,1.0,0.0286,True,0.9296,-0.0204,0.0
C10,22,9,1ph_g,30.0,1.0,0.3,10,True,0.0471,True,0.0585,True,18.8591,asym,True,True,0.8823,0.9919,1.0,-0.0647,True,0.8823,-0.0076,0.0265
C10,22,9,1ph_g,30.0,1.0,0.3,14,True,0.0532,True,0.059,True,21.2741,asym,True,True,0.8731,0.9896,1.0,-0.0656,True,0.8731,-0.011,0.0403
C10,22,9,1ph_g,30.0,1.0,0.3,17,True,0.0564,True,0.0592,True,22.5798,asym,True,True,0.8692,0.9884,1.0,-0.0658,True,0.8692,-0.0129,0.0462
C10,22,9,1ph_g,30.0,1.0,0.3,21,True,0.0159,True,0.001,True,6.3736,normal,True,True,0.9925,0.9533,1.0,0.0232,True,0.9925,-0.0027,0.0
C10,22,9,1ph_g,30.0,1.0,0.3,24,True,0.0137,True,0.0061,True,5.4828,normal,True,True,0.9696,0.9465,1.0,0.0251,True,0.9696,-0.0093,0.0
C10,22,9,1ph_g,30.0,1.0,0.3,28,True,0.0132,True,0.0236,True,5.2604,normal,True,True,0.9205,0.9327,1.0,0.0289,True,0.9205,-0.0224,0.0
C10,22,9,1ph_g,30.0,1.0,0.3,31,True,0.0135,True,0.0238,True,5.3801,normal,True,True,0.9064,0.9315,1.0,0.0291,True,0.9064,-0.0241,0.0
C10,22,9,1ph_g,30.0,1.0,0.3,33,True,0.0135,True,0.0238,True,5.3896,normal,True,True,0.9054,0.9315,1.0,0.0291,True,0.9054,-0.0241,0.0
C10,23,33,1ph_g,3.0,1.0,0.3,4,True,0.0125,True,0.0303,True,5.0081,normal,True,True,0.9493,0.9406,1.0,0.0269,True,0.9493,-0.0143,0.0
C10,23,33,1ph_g,3.0,1.0,0.3,7,True,0.0491,True,0.0727,True,19.631,asym,True,True,0.884,0.9907,1.0,-0.0658,True,0.884,-0.0096,0.024
C10,23,33,1ph_g,3.0,1.0,0.3,10,True,0.0673,True,0.0749,True,26.9235,asym,True,True,0.862,0.984,1.0,-0.0673,True,0.862,-0.0195,0.057
C10,23,33,1ph_g,3.0,1.0,0.3,14,True,0.0765,True,0.0758,True,30.6068,asym,True,True,0.8527,0.9801,1.0,-0.0679,True,0.8527,-0.0254,0.0709
C10,23,33,1ph_g,3.0,1.0,0.3,17,True,0.0807,True,0.0762,True,32.2875,asym,True,True,0.8489,0.9785,1.0,-0.0682,True,0.8489,-0.0279,0.0767
C10,23,33,1ph_g,3.0,1.0,0.3,21,True,0.0158,True,0.003,True,6.3182,normal,True,True,0.9906,0.953,1.0,0.0233,True,0.9906,-0.003,0.0
C10,23,33,1ph_g,3.0,1.0,0.3,24,True,0.0125,True,0.0189,True,4.9902,normal,True,True,0.9572,0.9424,1.0,0.0264,True,0.9572,-0.0128,0.0
C10,23,33,1ph_g,3.0,1.0,0.3,28,True,0.1337,True,0.1256,True,53.4905,asym,True,True,0.8224,0.9648,1.0,-0.0707,True,0.8224,-0.0443,0.1164
C10,23,33,1ph_g,3.0,1.0,0.3,31,True,0.2291,True,0.2087,True,91.6249,asym,True,True,0.7299,0.944,1.0,-0.0558,True,0.7299,-0.0617,0.2552
C10,23,33,1ph_g,3.0,1.0,0.3,33,True,0.24,True,0.2399,True,96.0,asym,True,True,0.7009,0.9418,1.0,-0.0549,True,0.7009,-0.0616,0.2986
C10,24,6,2ph,1.0,0.7,0.0,4,True,0.1602,True,0.1721,True,64.0803,asym,True,True,0.8123,0.9569,1.0,-0.0683,True,0.8123,-0.0546,0.1315
C10,24,6,2ph,1.0,0.7,0.0,7,True,0.24,True,0.4127,True,96.0,asym,True,True,0.5614,0.9327,1.0,-0.0511,True,0.5614,-0.0661,0.3
C10,24,6,2ph,1.0,0.7,0.0,10,True,0.24,True,0.4065,True,96.0,asym,True,True,0.5562,0.9325,1.0,-0.0509,True,0.5562,-0.066,0.3
C10,24,6,2ph,1.0,0.7,0.0,14,True,0.24,True,0.4043,True,96.0,asym,True,True,0.5547,0.9324,1.0,-0.0509,True,0.5547,-0.0659,0.3
C10,24,6,2ph,1.0,0.7,0.0,17,True,0.24,True,0.4037,True,96.0,asym,True,True,0.5547,0.9325,1.0,-0.0509,True,0.5547,-0.0659,0.3
C10,24,6,2ph,1.0,0.7,0.0,21,True,0.0143,True,0.0168,True,5.7394,normal,True,True,0.9779,0.9501,1.0,0.0241,True,0.9779,-0.0057,0.0
C10,24,6,2ph,1.0,0.7,0.0,24,True,0.0643,True,0.1058,True,25.7308,asym,True,True,0.8752,0.984,1.0,-0.0689,True,0.8752,-0.0201,0.0372
C10,24,6,2ph,1.0,0.7,0.0,28,True,0.24,True,0.408,True,96.0,asym,True,True,0.5575,0.9326,1.0,-0.0509,True,0.5575,-0.066,0.3
C10,24,6,2ph,1.0,0.7,0.0,31,True,0.24,True,0.4036,True,96.0,asym,True,True,0.5537,0.9324,1.0,-0.0508,True,0.5537,-0.0658,0.3
C10,24,6,2ph,1.0,0.7,0.0,33,True,0.24,True,0.4035,True,96.0,asym,True,True,0.5539,0.9324,1.0,-0.0508,True,0.5539,-0.0658,0.3
C10,25,14,2ph,0.3,1.0,0.3,4,True,0.0129,True,0.0449,True,5.1613,normal,True,True,0.9352,0.9365,1.0,0.028,True,0.9352,-0.0184,0.0
C10,25,14,2ph,0.3,1.0,0.3,7,True,0.1286,True,0.1296,True,51.4475,asym,True,True,0.828,0.9659,1.0,-0.0713,True,0.828,-0.0433,0.108
C10,25,14,2ph,0.3,1.0,0.3,10,True,0.24,True,0.3263,True,96.0,asym,True,True,0.6203,0.9372,1.0,-0.0522,True,0.6203,-0.0637,0.3
C10,25,14,2ph,0.3,1.0,0.3,14,True,0.24,True,0.4668,True,96.0,asym,True,True,0.4773,0.9276,1.0,-0.0494,True,0.4773,-0.0642,0.3
C10,25,14,2ph,0.3,1.0,0.3,17,True,0.24,True,0.4669,True,96.0,asym,True,True,0.4775,0.9277,1.0,-0.0494,True,0.4775,-0.0643,0.3
C10,25,14,2ph,0.3,1.0,0.3,21,True,0.0157,True,0.0044,True,6.2757,normal,True,True,0.9892,0.9528,1.0,0.0233,True,0.9892,-0.0032,0.0
C10,25,14,2ph,0.3,1.0,0.3,24,True,0.0125,True,0.0276,True,5.0147,normal,True,True,0.9484,0.9402,1.0,0.027,True,0.9484,-0.0148,0.0
C10,25,14,2ph,0.3,1.0,0.3,28,True,0.1069,True,0.1075,True,42.7575,asym,True,True,0.837,0.9704,1.0,-0.0713,True,0.837,-0.0387,0.0944
C10,25,14,2ph,0.3,1.0,0.3,31,True,0.1262,True,0.1073,True,50.4972,asym,True,True,0.8228,0.9666,1.0,-0.0705,True,0.8228,-0.0422,0.1158
C10,25,14,2ph,0.3,1.0,0.3,33,True,0.1273,True,0.1073,True,50.9066,asym,True,True,0.822,0.9664,1.0,-0.0705,True,0.822,-0.0424,0.117
C10,26,14,2ph,3.0,1.0,0.0,4,True,0.0129,True,0.0397,True,5.1402,normal,True,True,0.9359,0.9366,1.0,0.028,True,0.9359,-0.0183,0.0
C10,26,14,2ph,3.0,1.0,0.0,7,True,0.1142,True,0.1146,True,45.6811,asym,True,True,0.8342,0.969,1.0,-0.0714,True,0.8342,-0.0402,0.0987
C10,26,14,2ph,3.0,1.0,0.0,10,True,0.24,True,0.2883,True,96.0,asym,True,True,0.6412,0.9386,1.0,-0.0524,True,0.6412,-0.0628,0.3
C10,26,14,2ph,3.0,1.0,0.0,14,True,0.24,True,0.4129,True,96.0,asym,True,True,0.5122,0.9302,1.0,-0.0498,True,0.5122,-0.0647,0.3
C10,26,14,2ph,3.0,1.0,0.0,17,True,0.24,True,0.4118,True,96.0,asym,True,True,0.5118,0.9302,1.0,-0.0498,True,0.5118,-0.0647,0.3
C10,26,14,2ph,3.0,1.0,0.0,21,True,0.0157,True,0.0039,True,6.2635,normal,True,True,0.9884,0.9526,1.0,0.0234,True,0.9884,-0.0034,0.0
C10,26,14,2ph,3.0,1.0,0.0,24,True,0.0125,True,0.0245,True,5.0195,normal,True,True,0.948,0.9398,1.0,0.0271,True,0.948,-0.0151,0.0
C10,26,14,2ph,3.0,1.0,0.0,28,True,0.0997,True,0.0952,True,39.8654,asym,True,True,0.8384,0.972,1.0,-0.0708,True,0.8384,-0.037,0.0924
C10,26,14,2ph,3.0,1.0,0.0,31,True,0.1217,True,0.0951,True,48.6914,asym,True,True,0.822,0.9676,1.0,-0.07,True,0.822,-0.041,0.117
C10,26,14,2ph,3.0,1.0,0.0,33,True,0.1231,True,0.0951,True,49.2413,asym,True,True,0.821,0.9674,1.0,-0.07,True,0.821,-0.0413,0.1185
C10,27,30,2ph,30.0,0.7,0.3,4,True,0.0124,True,0.0252,True,4.9606,normal,True,True,0.9617,0.944,1.0,0.026,True,0.9617,-0.0111,0.0
C10,27,30,2ph,30.0,0.7,0.3,7,True,0.0135,True,0.0604,True,5.4082,normal,True,True,0.9137,0.9327,1.0,0.0288,True,0.9137,-0.0228,0.0
C10,27,30,2ph,30.0,0.7,0.3,10,True,0.0399,True,0.0604,True,15.9481,asym,True,True,0.9,0.9942,1.0,-0.0641,True,0.9,-0.0046,0.0001
C10,27,30,2ph,30.0,0.7,0.3,14,True,0.0418,True,0.0604,True,16.703,asym,True,True,0.8942,0.9936,1.0,-0.0643,True,0.8942,-0.0053,0.0087
C10,27,30,2ph,30.0,0.7,0.3,17,True,0.0428,True,0.0604,True,17.1012,asym,True,True,0.8918,0.9933,1.0,-0.0645,True,0.8918,-0.0057,0.0123
C10,27,30,2ph,30.0,0.7,0.3,21,True,0.0159,True,0.0025,True,6.3721,normal,True,True,0.9934,0.9534,1.0,0.0232,True,0.9934,-0.0024,0.0
C10,27,30,2ph,30.0,0.7,0.3,24,True,0.0133,True,0.0155,True,5.3125,normal,True,True,0.9687,0.9464,1.0,0.0252,True,0.9687,-0.0092,0.0
C10,27,30,2ph,30.0,0.7,0.3,28,True,0.0722,True,0.1062,True,28.8834,asym,True,True,0.8668,0.9811,1.0,-0.0693,True,0.8668,-0.0246,0.0498
C10,27,30,2ph,30.0,0.7,0.3,31,True,0.1373,True,0.1444,True,54.9231,asym,True,True,0.8249,0.9634,1.0,-0.0705,True,0.8249,-0.0465,0.1126
C10,27,30,2ph,30.0,0.7,0.3,33,True,0.1377,True,0.1444,True,55.0907,asym,True,True,0.8245,0.9633,1.0,-0.0705,True,0.8245,-0.0467,0.1132
C10,28,14,2ph,0.3,0.7,0.0,4,True,0.0128,True,0.0455,True,5.128,normal,True,True,0.9391,0.9378,1.0,0.0277,True,0.9391,-0.0172,0.0
C10,28,14,2ph,0.3,0.7,0.0,7,True,0.1193,True,0.1313,True,47.7191,asym,True,True,0.8359,0.9677,1.0,-0.0718,True,0.8359,-0.0418,0.0961
C10,28,14,2ph,0.3,0.7,0.0,10,True,0.24,True,0.3303,True,96.0,asym,True,True,0.6271,0.9376,1.0,-0.0522,True,0.6271,-0.0637,0.3
C10,28,14,2ph,0.3,0.7,0.0,14,True,0.24,True,0.4724,True,96.0,asym,True,True,0.483,0.9279,1.0,-0.0498,True,0.483,-0.0646,0.3
C10,28,14,2ph,0.3,0.7,0.0,17,True,0.24,True,0.4724,True,96.0,asym,True,True,0.4831,0.9279,1.0,-0.0498,True,0.4831,-0.0646,0.3
C10,28,14,2ph,0.3,0.7,0.0,21,True,0.0157,True,0.0044,True,6.2986,normal,True,True,0.9904,0.953,1.0,0.0233,True,0.9904,-0.003,0.0
C10,28,14,2ph,0.3,0.7,0.0,24,True,0.0125,True,0.028,True,4.9958,normal,True,True,0.9539,0.942,1.0,0.0265,True,0.9539,-0.0131,0.0
C10,28,14,2ph,0.3,0.7,0.0,28,True,0.0933,True,0.109,True,37.3254,asym,True,True,0.8481,0.9733,1.0,-0.071,True,0.8481,-0.0358,0.0778
C10,28,14,2ph,0.3,0.7,0.0,31,True,0.1074,True,0.1089,True,42.9696,asym,True,True,0.8371,0.9703,1.0,-0.0714,True,0.8371,-0.0388,0.0943
C10,28,14,2ph,0.3,0.7,0.0,33,True,0.1083,True,0.1089,True,43.3232,asym,True,True,0.8365,0.9702,1.0,-0.0714,True,0.8365,-0.039,0.0952
C10,29,25,2ph,1.0,1.0,0.3,4,True,0.0444,True,0.0814,True,17.7703,asym,True,True,0.8955,0.992,1.0,-0.0658,True,0.8955,-0.0081,0.0068
C10,29,25,2ph,1.0,1.0,0.3,7,True,0.0624,True,0.0814,True,24.9717,asym,True,True,0.8692,0.9854,1.0,-0.0673,True,0.8692,-0.0177,0.0463
